nbits,nprimes,msgsize,spawnTime,encrTime,decrTime,memory
112,58,16,0.162058592,0.738609076,1.003108501,0.001235962
112,58,24,0.162058592,0.847555876,0.970813274,0.001235962
112,58,32,0.162058592,0.778468609,0.956537008,0.001235962
112,59,8,0.165874481,0.799056768,1.085445642,0.000930786
112,59,8,0.165874481,0.799056768,1.085445642,0.000930786
112,59,16,0.165874481,0.883864403,0.980937719,0.001235962
112,59,16,0.165874481,0.883864403,0.980937719,0.001235962
112,59,24,0.165874481,0.812538147,1.011473894,0.001235962
112,59,24,0.165874481,0.812538147,1.011473894,0.001235962
112,59,32,0.165874481,0.845100403,0.940861702,0.001235962
112,59,32,0.165874481,0.845100403,0.940861702,0.001235962
112,60,8,0.205620289,0.830449343,0.969584942,0.000930786
112,60,16,0.205620289,0.766034603,1.005292177,0.001235962
112,60,24,0.205620289,0.758165121,0.904292822,0.001235962
112,60,32,0.205620289,0.763985395,0.897018194,0.001235962
112,61,8,0.234191418,0.852294445,1.005734444,0.000930786
112,61,16,0.234191418,0.791148663,1.039791822,0.001235962
112,61,24,0.234191418,0.779295444,0.931566954,0.001235962
112,61,32,0.234191418,0.789167643,0.965631247,0.001235962
112,62,8,0.239090204,0.9682796,1.102174044,0.000930786
112,62,16,0.239090204,0.96117425,1.144628763,0.001235962
112,62,24,0.239090204,0.892497301,1.014350414,0.001235962
112,62,32,0.239090204,0.854278564,1.019080639,0.001235962
112,63,8,0.251108885,1.005780697,1.176612616,0.000930786
112,63,8,0.251108885,1.005780697,1.176612616,0.000930786
112,63,16,0.251108885,0.929759264,1.053618193,0.001235962
112,63,16,0.251108885,0.929759264,1.053618193,0.001235962
112,63,24,0.251108885,0.905080318,1.071051836,0.001235962
112,63,24,0.251108885,0.905080318,1.071051836,0.001235962
112,63,32,0.251108885,0.906621218,1.061732292,0.001235962
112,63,32,0.251108885,0.906621218,1.061732292,0.001235962
112,64,8,0.29633379,0.969614983,1.141780138,0.000930786
112,64,16,0.29633379,0.963279247,1.141916275,0.001235962
112,64,24,0.29633379,0.945040941,1.548328161,0.001235962
112,64,32,0.29633379,1.500917435,1.939408064,0.001235962
112,65,8,0.315414429,0.962643385,1.192736387,0.000930786
112,65,16,0.315414429,0.985828638,1.190667391,0.001235962
112,65,24,0.315414429,1.080491304,1.583829165,0.001235962
112,65,32,0.315414429,1.73552537,2.222731352,0.001235962
112,66,8,0.238519669,1.034427881,1.210993528,0.000930786
112,66,16,0.238519669,1.090769291,1.18213439,0.001235962
112,66,24,0.238519669,1.019513845,1.17881918,0.001235962
112,66,32,0.238519669,1.030200481,1.168326139,0.001235962
112,67,8,0.218631268,1.118887663,1.233333588,0.000930786
112,67,8,0.218631268,1.118887663,1.233333588,0.000930786
112,67,16,0.218631268,1.061574459,1.239348888,0.001235962
112,67,16,0.218631268,1.061574459,1.239348888,0.001235962
112,67,24,0.218631268,1.067891121,1.229118586,0.001235962
112,67,24,0.218631268,1.067891121,1.229118586,0.001235962
112,67,32,0.218631268,1.063175201,1.233396769,0.001235962
112,67,32,0.218631268,1.063175201,1.233396769,0.001235962
112,68,8,0.744314432,2.187633514,1.753119707,0.000930786
112,68,16,0.744314432,1.226899862,1.523104906,0.001235962
112,68,24,0.744314432,1.531971216,1.388407946,0.001235962
112,68,32,0.744314432,1.19377923,1.669372082,0.001235962
112,69,8,0.788727522,1.834016085,1.672484636,0.000930786
112,69,16,0.788727522,1.362704039,1.686410189,0.001235962
112,69,24,0.788727522,1.351912498,1.442545652,0.001235962
112,69,32,0.788727522,1.430075645,1.87030673,0.001235962
112,70,8,0.265451908,1.191739082,1.392625093,0.000930786
112,70,16,0.265451908,1.216540813,1.388544798,0.001235962
112,70,24,0.265451908,1.190704823,1.390825272,0.001235962
112,70,32,0.265451908,1.218453407,1.617720127,0.001235962
112,71,8,0.234730721,1.249527931,1.434233427,0.000930786
112,71,8,0.234730721,1.249527931,1.434233427,0.000930786
112,71,16,0.234730721,1.221528769,1.49943161,0.001235962
112,71,16,0.234730721,1.221528769,1.49943161,0.001235962
112,71,24,0.234730721,1.238207817,1.781191349,0.001235962
112,71,24,0.234730721,1.238207817,1.781191349,0.001235962
112,71,32,0.234730721,1.490611553,1.521351099,0.001235962
112,71,32,0.234730721,1.490611553,1.521351099,0.001235962
112,72,8,0.487461329,1.557746172,1.739361286,0.000930786
112,72,16,0.487461329,1.503853559,1.610738516,0.001235962
112,72,24,0.487461329,1.457080603,1.630887032,0.001235962
112,72,32,0.487461329,1.394613504,1.491611242,0.001235962
112,73,8,0.27832365,1.509508133,1.973089218,0.000930786
112,73,16,0.27832365,1.423549891,1.903902769,0.001235962
112,73,24,0.27832365,1.483697891,1.739222527,0.001235962
112,73,32,0.27832365,1.335207701,1.603298903,0.001235962
112,74,8,0.362455368,1.641282558,1.691198826,0.000930786
112,74,16,0.362455368,1.404041529,1.617615461,0.001235962
112,74,24,0.362455368,1.412865639,1.627581835,0.001235962
112,74,32,0.362455368,1.402532816,1.636756182,0.001235962
112,75,8,0.254040241,1.465366364,1.651049376,0.000930786
112,75,8,0.254040241,1.465366364,1.651049376,0.000930786
112,75,16,0.254040241,1.459269285,1.683041334,0.001235962
112,75,16,0.254040241,1.459269285,1.683041334,0.001235962
112,75,24,0.254040241,1.44705081,1.741343021,0.001235962
112,75,24,0.254040241,1.44705081,1.741343021,0.001235962
112,75,32,0.254040241,1.483624697,1.69121027,0.001235962
112,75,32,0.254040241,1.483624697,1.69121027,0.001235962
112,76,8,0.269307375,1.471381187,1.779922247,0.000930786
112,76,16,0.269307375,1.454434395,1.755874157,0.001235962
112,76,24,0.269307375,1.468044996,1.75497961,0.001235962
112,76,32,0.269307375,1.474821806,1.753043413,0.001235962
112,77,8,0.278092384,1.534484148,1.817545891,0.000930786
112,77,16,0.278092384,1.507576704,1.823528528,0.001235962
112,77,24,0.278092384,1.512775183,1.808138847,0.001235962
112,77,32,0.278092384,1.573250294,1.824800968,0.001235962
112,78,8,0.232852221,1.602570295,1.897830486,0.000930786
112,78,16,0.232852221,1.752819777,1.906256914,0.001235962
112,78,24,0.232852221,1.644024134,1.953377724,0.001235962
112,78,32,0.232852221,1.678969622,1.907268047,0.001235962
112,79,8,0.248402834,1.795596123,1.945144892,0.000930786
112,79,8,0.248402834,1.795596123,1.945144892,0.000930786
112,79,16,0.248402834,1.665049791,1.97463131,0.001235962
112,79,16,0.248402834,1.665049791,1.97463131,0.001235962
112,79,24,0.248402834,1.705167294,1.962733746,0.001235962
112,79,24,0.248402834,1.705167294,1.962733746,0.001235962
112,79,32,0.248402834,1.673089743,1.925145864,0.001235962
112,79,32,0.248402834,1.673089743,1.925145864,0.001235962
112,80,8,0.357757568,1.679436207,2.026027441,0.000930786
112,80,16,0.357757568,1.677555084,2.006459475,0.001235962
112,80,24,0.357757568,1.704560995,2.030344486,0.001235962
112,80,32,0.357757568,1.719879389,2.033935547,0.001235962
112,81,8,0.279149055,1.765574217,2.114520788,0.000930786
112,81,16,0.279149055,1.768994808,2.15541172,0.001235962
112,81,24,0.279149055,1.788416147,2.149380922,0.001235962
112,81,32,0.279149055,1.809809208,2.125911713,0.001235962
112,82,8,0.32722187,1.844268799,2.169248819,0.000930786
112,82,16,0.32722187,1.877681017,2.154584408,0.001235962
112,82,24,0.32722187,1.861185789,2.178791523,0.001235962
112,82,32,0.32722187,1.908442497,2.219831467,0.001235962
112,83,8,0.278293848,1.945158005,2.229582548,0.000930786
112,83,8,0.278293848,1.945158005,2.229582548,0.000930786
112,83,16,0.278293848,1.909706116,2.251419306,0.001235962
112,83,16,0.278293848,1.909706116,2.251419306,0.001235962
112,83,24,0.278293848,1.95737195,2.300811768,0.001235962
112,83,24,0.278293848,1.95737195,2.300811768,0.001235962
112,83,32,0.278293848,1.923170567,2.27071023,0.001235962
112,83,32,0.278293848,1.923170567,2.27071023,0.001235962
112,84,8,0.319669724,1.965749741,2.364768267,0.000930786
112,84,16,0.319669724,1.960933208,2.366704941,0.001235962
112,84,24,0.319669724,1.952116966,2.425354719,0.001235962
112,84,32,0.319669724,1.979118347,2.33476162,0.001235962
112,85,8,0.308476686,2.019100904,2.390995502,0.000930786
112,85,16,0.308476686,2.02622509,2.391108274,0.001235962
112,85,24,0.308476686,2.097230196,2.390974045,0.001235962
112,85,32,0.308476686,2.040693283,2.395452976,0.001235962
112,86,8,0.289935112,2.084942579,2.520211458,0.000930786
112,86,16,0.289935112,2.09194231,2.482977152,0.001235962
112,86,24,0.289935112,2.072818756,2.491105795,0.001235962
112,86,32,0.289935112,2.116402149,2.455948591,0.001235962
112,87,8,0.27802372,2.168021679,2.586514473,0.000930786
112,87,8,0.27802372,2.168021679,2.586514473,0.000930786
112,87,16,0.27802372,2.151512623,2.561016083,0.001235962
112,87,16,0.27802372,2.151512623,2.561016083,0.001235962
112,87,24,0.27802372,2.147028446,2.536941767,0.001235962
112,87,24,0.27802372,2.147028446,2.536941767,0.001235962
112,87,32,0.27802372,2.185623884,2.6666646,0.001235962
112,87,32,0.27802372,2.185623884,2.6666646,0.001235962
112,88,8,0.303012133,2.236258745,2.703253984,0.000930786
112,88,16,0.303012133,2.236757755,2.679023504,0.001235962
112,88,24,0.303012133,2.230355978,2.659868479,0.001235962
112,88,32,0.303012133,2.239058971,2.660321474,0.001235962
112,89,8,0.291148663,2.268479824,2.70785284,0.000930786
112,89,16,0.291148663,2.271356344,2.70837307,0.001235962
112,89,24,0.291148663,2.268757343,2.724405766,0.001235962
112,89,32,0.291148663,2.301143646,2.697792292,0.001235962
112,90,8,0.358539104,2.37738204,3.167225599,0.000930786
112,90,16,0.358539104,2.504188776,2.89108181,0.001235962
112,90,24,0.358539104,2.421414375,2.819611788,0.001235962
112,90,32,0.358539104,2.689967632,2.864903688,0.001235962
112,91,8,0.401681185,2.732089758,2.993825674,0.000930786
112,91,8,0.401681185,2.732089758,2.993825674,0.000930786
112,91,16,0.401681185,2.475597858,2.929793835,0.001235962
112,91,16,0.401681185,2.475597858,2.929793835,0.001235962
112,91,24,0.401681185,2.795501947,2.963749409,0.001235962
112,91,24,0.401681185,2.795501947,2.963749409,0.001235962
112,91,32,0.401681185,2.701530695,3.169087648,0.001235962
112,91,32,0.401681185,2.701530695,3.169087648,0.001235962
112,92,8,0.319026232,2.517940283,3.030211926,0.000930786
112,92,16,0.319026232,2.526188374,3.024135828,0.001235962
112,92,24,0.319026232,2.521746874,3.011240721,0.001235962
112,92,32,0.319026232,2.547235966,3.011635065,0.001235962
112,93,8,0.33539772,2.589980602,3.065726042,0.000930786
112,93,16,0.33539772,2.584557295,3.08810997,0.001235962
112,93,24,0.33539772,2.59112072,3.080698729,0.001235962
112,93,32,0.33539772,2.636136293,3.081649065,0.001235962
112,94,8,0.338099241,2.946389198,3.467494249,0.000930786
112,94,16,0.338099241,2.987156153,3.271904707,0.001235962
112,94,24,0.338099241,2.920222044,3.42171073,0.001235962
112,94,32,0.338099241,2.956864119,3.212893963,0.001235962
112,95,8,0.304644823,3.054152966,3.376208067,0.000930786
112,95,8,0.304644823,3.054152966,3.376208067,0.000930786
112,95,16,0.304644823,2.991021872,3.527939796,0.001235962
112,95,16,0.304644823,2.991021872,3.527939796,0.001235962
112,95,24,0.304644823,3.024920464,3.344359159,0.001235962
112,95,24,0.304644823,3.024920464,3.344359159,0.001235962
112,95,32,0.304644823,2.995923519,3.275009155,0.001235962
112,95,32,0.304644823,2.995923519,3.275009155,0.001235962
112,96,8,0.330677271,2.823166847,3.39442873,0.000930786
112,96,16,0.330677271,2.833692074,3.365777969,0.001235962
112,96,24,0.330677271,2.824314356,3.355922937,0.001235962
112,96,32,0.330677271,2.830574751,3.348073006,0.001235962
112,97,8,0.360442638,2.919413328,3.477324009,0.000930786
112,97,16,0.360442638,2.929445028,3.481883764,0.001235962
112,97,24,0.360442638,2.940409184,3.498753786,0.001235962
112,97,32,0.360442638,2.964674711,3.47046876,0.001235962
112,98,8,0.340668201,3.195675611,3.572205067,0.000930786
112,98,16,0.340668201,3.206947565,3.563461542,0.001235962
112,98,24,0.340668201,3.174444199,3.541776896,0.001235962
112,98,32,0.340668201,3.193753004,3.547385216,0.001235962
112,99,8,0.335518599,3.326897383,3.689323187,0.000930786
112,99,8,0.335518599,3.326897383,3.689323187,0.000930786
112,99,16,0.335518599,3.308678627,3.706315517,0.001235962
112,99,16,0.335518599,3.308678627,3.706315517,0.001235962
112,99,24,0.335518599,3.292060137,3.780928373,0.001235962
112,99,24,0.335518599,3.292060137,3.780928373,0.001235962
112,99,32,0.335518599,3.356168747,3.691831112,0.001235962
112,99,32,0.335518599,3.356168747,3.691831112,0.001235962
112,100,8,0.316613197,3.173969984,3.823067665,0.000930786
112,100,16,0.316613197,3.186739445,3.809719324,0.001235962
112,100,24,0.316613197,3.20243454,3.819152117,0.001235962
112,100,32,0.316613197,3.186851978,3.804818869,0.001235962
112,101,8,0.372448921,3.280945301,3.897971392,0.000930786
112,101,16,0.372448921,3.279399872,3.889075041,0.001235962
112,101,24,0.372448921,3.31230855,3.912439108,0.001235962
112,101,32,0.372448921,3.321107388,3.928278923,0.001235962
112,102,8,0.389863729,3.611983776,4.027850866,0.000930786
112,102,16,0.389863729,3.59375906,4.012639523,0.001235962
112,102,24,0.389863729,3.584055901,4.307644129,0.001235962
112,102,32,0.389863729,3.620877981,3.977152824,0.001235962
112,103,8,0.330700874,3.68926239,4.1425457,0.000930786
112,103,8,0.330700874,3.68926239,4.1425457,0.000930786
112,103,16,0.330700874,3.686532259,4.476522207,0.001235962
112,103,16,0.330700874,3.686532259,4.476522207,0.001235962
112,103,24,0.330700874,3.712388515,4.171469212,0.001235962
112,103,24,0.330700874,3.712388515,4.171469212,0.001235962
112,103,32,0.330700874,3.625696659,4.104061842,0.001235962
112,103,32,0.330700874,3.625696659,4.104061842,0.001235962
112,104,8,0.376736403,3.561094761,4.235951185,0.000930786
112,104,16,0.376736403,3.560526609,4.211118937,0.001235962
112,104,24,0.376736403,3.567421436,4.209082842,0.001235962
112,104,32,0.376736403,3.562161684,4.233237267,0.001235962
112,105,8,0.339083672,3.656485081,4.358254433,0.000930786
112,105,16,0.339083672,3.653274775,4.362685919,0.001235962
112,105,24,0.339083672,3.662021875,4.370349646,0.001235962
112,105,32,0.339083672,3.72278738,4.358388662,0.001235962
112,106,8,0.360389471,3.927093267,4.467509985,0.000930786
112,106,16,0.360389471,3.940315247,4.471037865,0.001235962
112,106,24,0.360389471,3.956178188,4.475219011,0.001235962
112,106,32,0.360389471,3.963918447,4.432876825,0.001235962
112,107,8,0.349630833,4.039831161,4.576810598,0.000930786
112,107,8,0.349630833,4.039831161,4.576810598,0.000930786
112,107,16,0.349630833,4.05504632,4.595044136,0.001235962
112,107,16,0.349630833,4.05504632,4.595044136,0.001235962
112,107,24,0.349630833,4.029321671,4.594895601,0.001235962
112,107,24,0.349630833,4.029321671,4.594895601,0.001235962
112,107,32,0.349630833,4.024318695,4.557918072,0.001235962
112,107,32,0.349630833,4.024318695,4.557918072,0.001235962
112,108,8,0.363058805,3.971482277,4.743914366,0.000930786
112,108,16,0.363058805,3.992183208,4.705319405,0.001235962
112,108,24,0.363058805,3.967824936,4.715202808,0.001235962
112,108,32,0.363058805,3.977398396,4.742310286,0.001235962
112,109,8,0.358306408,4.059581041,4.850634098,0.000930786
112,109,16,0.358306408,4.059532404,4.837649584,0.001235962
112,109,24,0.358306408,4.083396912,4.874554634,0.001235962
112,109,32,0.358306408,4.131406069,4.861152411,0.001235962
112,110,8,0.384159088,4.317263603,4.911125183,0.000930786
112,110,16,0.384159088,4.348702669,5.153452873,0.001235962
112,110,24,0.384159088,4.178823948,4.917291164,0.001235962
112,110,32,0.384159088,4.168924093,4.892294645,0.001235962
112,111,8,0.340231895,4.473060608,5.31682992,0.000930786
112,111,8,0.340231895,4.473060608,5.31682992,0.000930786
112,111,16,0.340231895,4.275789499,5.09613204,0.001235962
112,111,16,0.340231895,4.275789499,5.09613204,0.001235962
112,111,24,0.340231895,4.256031275,5.090309143,0.001235962
112,111,24,0.340231895,4.256031275,5.090309143,0.001235962
112,111,32,0.340231895,4.258740425,5.03146553,0.001235962
112,111,32,0.340231895,4.258740425,5.03146553,0.001235962
112,112,8,0.377348661,4.421739101,5.269521952,0.000930786
112,112,16,0.377348661,4.377055407,5.226332903,0.001235962
112,112,24,0.377348661,4.404433727,5.227062941,0.001235962
112,112,32,0.377348661,4.425740242,5.228110552,0.001235962
112,113,8,0.395863295,4.558100462,5.389369249,0.000930786
112,113,16,0.395863295,4.535007954,5.38049078,0.001235962
112,113,24,0.395863295,4.557659388,5.395341158,0.001235962
112,113,32,0.395863295,4.603688955,5.412992716,0.001235962
112,114,8,0.366812468,4.61665678,5.46675992,0.000930786
112,114,16,0.366812468,4.734963417,5.46945405,0.001235962
112,114,24,0.366812468,4.659901142,5.46165514,0.001235962
112,114,32,0.366812468,4.649773359,5.466325283,0.001235962
112,115,8,0.402453184,4.876852751,5.669406652,0.000930786
112,115,8,0.402453184,4.876852751,5.669406652,0.000930786
112,115,16,0.402453184,4.770405054,5.6755898,0.001235962
112,115,16,0.402453184,4.770405054,5.6755898,0.001235962
112,115,24,0.402453184,4.764990568,5.686311722,0.001235962
112,115,24,0.402453184,4.764990568,5.686311722,0.001235962
112,115,32,0.402453184,4.824643135,5.621766567,0.001235962
112,115,32,0.402453184,4.824643135,5.621766567,0.001235962
112,116,8,0.370800018,4.868083477,5.870507717,0.000930786
112,116,16,0.370800018,4.895167589,5.862943172,0.001235962
112,116,24,0.370800018,4.906247854,5.81665802,0.001235962
112,116,32,0.370800018,4.999491215,5.834668159,0.001235962
112,117,8,0.420407295,5.035408974,6.025318623,0.000930786
112,117,16,0.420407295,5.025833845,5.957166195,0.001235962
112,117,24,0.420407295,5.126061678,5.973939419,0.001235962
112,117,32,0.420407295,5.073120594,5.958605289,0.001235962
112,118,8,0.416906118,5.166409731,6.040132523,0.000930786
112,118,16,0.416906118,5.148336887,6.009471655,0.001235962
112,118,24,0.416906118,5.092917681,6.030781507,0.001235962
112,118,32,0.416906118,5.118198395,6.019752502,0.001235962
112,119,8,0.464555025,5.23728919,6.187904358,0.000930786
112,119,8,0.464555025,5.23728919,6.187904358,0.000930786
112,119,16,0.464555025,5.219154119,6.21377039,0.001235962
112,119,16,0.464555025,5.219154119,6.21377039,0.001235962
112,119,24,0.464555025,5.237020254,6.242397547,0.001235962
112,119,24,0.464555025,5.237020254,6.242397547,0.001235962
112,119,32,0.464555025,5.211414576,6.154975176,0.001235962
112,119,32,0.464555025,5.211414576,6.154975176,0.001235962
112,120,8,0.414570093,5.357526302,6.42714119,0.000930786
112,120,16,0.414570093,5.372467279,6.417652607,0.001235962
112,120,24,0.414570093,5.38022542,6.409178019,0.001235962
